mean,std,max,min,ptp,rms,energy,abs_mean,argmax,argmin,fft_mean,fft_std,fft_max,fft_peak_bin,fft_energy,distance_cm,source_file,label
-17.8892822265625,730.4920690277705,2977.0,-3010.0,5987.0,730.7110847188885,4374025743.0,441.9761962890625,6716.0,6740.0,6983.816752332325,65778.45731384902,2617399.6788303773,174.0,17926747748953.0,8,l8.txt,laptop
-2.056640625,730.0734521752838,3062.0,-3088.0,6150.0,730.0763489812534,4366430006.0,435.2744140625,6702.0,6679.0,8547.487986374674,65515.94933785385,2529758.618456449,174.0,17885040393416.0,8,l8.txt,laptop
-2.587890625,705.3825648765913,2632.0,-2645.0,5277.0,705.3873120561254,4076103762.0,454.390625,6785.0,6762.0,7088.629425220984,63442.21839342527,2514337.289384724,174.0,16695945850183.998,8,l8.txt,laptop
-7.270263671875,685.2245256777958,2646.0,-2653.0,5299.0,685.2630935080473,3846844476.0,438.441162109375,6742.0,6766.0,6655.213586700105,61660.737804844146,1936368.4673688095,176.0,15758448648178.0,8,l8.txt,laptop
-8.766845703125,858.826476269915,3766.0,-3756.0,7522.0,858.8712208042491,6042908868.0,476.85986328125,6763.0,6739.0,7246.867390985868,77392.15931530857,2788212.4863143675,174.0,24754333792690.0,8,l8.txt,laptop
0.5350341796875,714.4106394510706,2813.0,-2818.0,5631.0,714.4108397991039,4181056291.0,434.9195556640625,6939.0,6916.0,7255.100711074935,64244.858890185365,2462234.4764443287,174.0,17125617243465.004,9,l9.txt,laptop
-5.4293212890625,748.324080579285,2844.0,-2862.0,5706.0,748.3437760177419,4587670791.0,464.8348388671875,7013.0,6990.0,7553.23882850227,67303.35307014208,2837960.36481787,174.0,18792089902012.992,9,l9.txt,laptop
-3.2060546875,743.3671227739045,2888.0,-2897.0,5785.0,743.3740364095403,4526939816.0,448.852783203125,6978.0,7002.0,6453.006748941935,66964.75016215876,2602494.9091024944,174.0,18542690390386.0,9,l9.txt,laptop
-6.01220703125,723.8102158789651,2664.0,-2669.0,5333.0,723.8351851382611,4292094978.0,442.421630859375,6992.0,7015.0,7378.55267559004,65091.47735568152,2621503.5137815103,174.0,17581634171728.0,9,l9.txt,laptop
-2.169921875,704.1164154092859,2443.0,-2448.0,4891.0,704.1197589968383,4061467730.0,438.790771484375,7057.0,7081.0,6678.166755859375,63371.26512476054,2605406.8313571336,174.0,16635930588935.998,9,l9.txt,laptop
-4.74658203125,268.79653619266907,1538.0,-1785.0,3323.0,268.83844202449217,592069492.0,169.696044921875,23.0,0.0,4457.398998224737,23921.56309285068,734467.6804843082,175.0,2425872976442.0,10,p10.txt,plastic box with foam
-4.0958251953125,232.25968810137073,1436.0,-1639.0,3075.0,232.29579957669608,442051285.0,139.3194580078125,22.0,0.0,4063.2463394407923,20629.36920798745,629856.1134890271,175.0,1811205220877.0,10,p10.txt,plastic box with foam
-4.1656494140625,254.95037052795576,2031.0,-1787.0,3818.0,254.98439965492557,532619625.0,143.6527099609375,6.0,29.0,4363.089217129165,22662.640461833034,687603.2844068082,175.0,2182192567437.0,10,p10.txt,plastic box with foam
-6.0240478515625,282.2133324672787,1977.0,-2222.0,4199.0,282.27761897607945,652743919.0,165.2039794921875,27.0,3.0,5184.341095360693,25020.083898975296,833187.5943701331,174.0,2674857516737.0,10,p10.txt,plastic box with foam
-2.0247802734375,268.33545971712743,2000.0,-2240.0,4240.0,268.34309880590894,589889689.0,145.6136474609375,40.0,16.0,4805.676409704549,23805.14341601972,658000.3958212509,175.0,2416326114993.0005,10,p10.txt,plastic box with foam
-6.1524658203125,284.4873963515512,2237.0,-2241.0,4478.0,284.55391671624324,663313871.0,154.3807373046875,15.0,37.0,4475.607765005259,25365.940603640447,657182.5077555281,173.0,2718203845029.0005,10,p10.txt,plastic box with foam
-6.9805908203125,292.09549853247,2379.0,-2367.0,4746.0,292.17889881223937,699338825.0,152.9798583984375,22.0,45.0,5638.384418823225,25841.36181664082,619905.683882255,173.0,2866127471433.0,10,p10.txt,plastic box with foam
-8.9874267578125,328.0592452167551,2538.0,-2505.0,5043.0,328.18233074300946,882308237.0,169.0699462890625,43.0,66.0,5878.147971691211,29123.906386750747,732129.8501838525,176.0,3616645378245.0,10,p10.txt,plastic box with foam
0.6688232421875,308.0432666297064,2266.0,-2346.0,4612.0,308.04399270303855,777347903.0,158.1531982421875,55.0,78.0,4820.553610173421,27457.67873655767,683706.1457741538,176.0,3184032135129.0,10,p10.txt,plastic box with foam
-9.1732177734375,331.26579657278444,2331.0,-2371.0,4702.0,331.3927819119184,899655073.0,169.1082763671875,75.0,97.0,5876.968177273295,29420.844691470804,742453.6948249589,176.0,3687811540425.0005,10,p10.txt,plastic box with foam
-14.0108642578125,330.1014144951434,2003.0,-1967.0,3970.0,330.3986201075079,894265329.0,186.4019775390625,99.0,76.0,5133.105550853461,29483.996763857987,796236.7063636647,173.0,3669497870332.9995,11,p11.txt,plastic box with foam
-4.7449951171875,366.76129291850293,2440.0,-2339.0,4779.0,366.79198595650104,1102121869.0,191.8145751953125,7.0,80.0,5603.673607304509,32720.576601170258,847915.2932756784,174.0,4515046781268.999,11,p11.txt,plastic box with foam
-8.99267578125,357.9956033209585,2236.0,-2514.0,4750.0,358.10853133490656,1050556172.0,192.121826171875,29.0,5.0,5849.746074991851,31886.4009939965,792065.129256076,174.0,4305791713424.0,11,p11.txt,plastic box with foam
-7.0067138671875,363.9118378956475,2188.0,-2402.0,4590.0,363.9792848498451,1085283695.0,200.0740966796875,0.0,19.0,6095.812616821545,32376.87642033389,853147.485611416,173.0,4446970075432.999,11,p11.txt,plastic box with foam
-3.0313720703125,346.0486530539335,2462.0,-2316.0,4778.0,346.0619301470046,981064577.0,188.2445068359375,12.0,36.0,4674.875228047352,30968.466879556538,785542.3775333564,174.0,4018748935801.0,11,p11.txt,plastic box with foam
-8.1524658203125,369.43761045516476,2612.0,-2640.0,5252.0,369.5275506884073,1118622603.0,194.7537841796875,27.0,3.0,6327.6093975165495,32845.934109335416,821637.8522578919,174.0,4584108833545.002,11,p11.txt,plastic box with foam
4.911376953125,360.8634582571787,2424.0,-2448.0,4872.0,360.8968788018348,1066979796.0,193.402587890625,56.0,32.0,4856.537429498712,32300.634164123887,882508.1302431178,174.0,4371158634386.0,11,p11.txt,plastic box with foam
-1.43798828125,354.79328483377543,2258.0,-2224.0,4482.0,354.7961989275498,1031211768.0,202.504150390625,60.0,37.0,4501.975110072253,31791.653383753914,919427.9529238888,174.0,4223912788520.0,11,p11.txt,plastic box with foam
-8.259033203125,362.67806785060293,2232.0,-2239.0,4471.0,362.7720944743364,1078096630.0,199.501708984375,77.0,54.0,4861.488672400283,32477.039558617103,899651.7819811525,174.0,4418172722964.0,11,p11.txt,plastic box with foam
-5.764892578125,408.4515767800506,2513.0,-2539.0,5052.0,408.4922576506767,1366965654.0,221.628173828125,96.0,73.0,6816.150594877138,36337.918921316865,1035862.60739724,172.0,5600206755122.001,11,p11.txt,plastic box with foam
-9.8931884765625,14.091166700943306,34.0,-50.0,84.0,17.21732143007624,2428405.0,14.6143798828125,1441.0,6475.0,328.4923911067903,1766.7775598411754,81045.0,0.0,13230893577.000004,12,p12.txt,plastic box with foam
-7.4725341796875,373.5839987585673,2034.0,-2062.0,4096.0,373.6587251697835,1143773945.0,197.4771728515625,128.0,7.0,5216.972184985713,33417.58998227619,925675.3804299751,172.0,4686771831553.0,12,p12.txt,plastic box with foam
-7.7386474609375,402.37549198882476,2256.0,-2269.0,4525.0,402.44990150051404,1326824843.0,207.9576416015625,128.0,7.0,5667.996033975727,35984.23672234091,906912.8431946452,172.0,5436684058861.0,12,p12.txt,plastic box with foam
2.9517822265625,372.58537585239407,2082.0,-2141.0,4223.0,372.5970683156039,1137283689.0,193.2144775390625,31.0,8.0,5034.011511343319,33342.708347152715,900687.3788392481,172.0,4658606402044.998,12,p12.txt,plastic box with foam
-6.5933837890625,404.5323517995994,2330.0,-2394.0,4724.0,404.586080287378,1340947631.0,208.2857666015625,42.0,18.0,6569.069482705241,36025.32108694458,914946.572219343,172.0,5493980447173.0,12,p12.txt,plastic box with foam
-9.7366943359375,410.9910414041445,2218.0,-2202.0,4420.0,411.1063601199265,1384517135.0,225.1256103515625,78.0,55.0,5746.380467520203,36768.665599481385,965561.3533931496,169.0,5674163332645.001,13,p13.txt,plastic box with foam
-10.4788818359375,391.1578082443293,2093.0,-2069.0,4162.0,391.29814453309007,1254311837.0,212.8736572265625,89.0,66.0,5494.685053638001,34995.90683856808,914462.1369706858,169.0,5141346027921.0,13,p13.txt,plastic box with foam
-19.478271484375,471.3364243494201,2407.0,-2397.0,4804.0,471.738728512421,1823026610.0,264.38134765625,124.0,100.0,6615.013567300345,42212.921467068365,1212700.1372586337,169.0,7479848420020.001,13,p13.txt,plastic box with foam
-0.0955810546875,423.24425453175945,2202.0,-2161.0,4363.0,423.2442653242721,1467479721.0,235.5599365234375,93.0,70.0,6129.15580382086,37809.458773643826,992746.0860041403,169.0,6010797701685.0,13,p13.txt,plastic box with foam
-5.3568115234375,429.2970660884352,2240.0,-2234.0,4474.0,429.33048620128983,1509987667.0,231.6624755859375,122.0,99.0,6109.572986015381,38373.52620223509,1006338.461201471,172.0,6185873457401.001,13,p13.txt,plastic box with foam
-9.9439697265625,375.3419016380357,1635.0,-1924.0,3559.0,375.47360181400194,1154911647.0,227.7564697265625,41.0,17.0,5708.580659996138,33508.98115257989,844189.2531297371,168.0,4733836496112.999,14,p14.txt,plastic box with foam
0.3302001953125,398.88718340408224,2007.0,-1942.0,3949.0,398.8873200744929,1303438083.0,242.4776611328125,20.0,42.0,5975.484061611991,35600.765323541906,944261.7333208103,168.0,5338886333004.999,14,p14.txt,plastic box with foam
-9.8758544921875,397.16982171147214,1963.0,-2006.0,3969.0,397.29258711971136,1293036747.0,231.8055419921875,36.0,12.0,4261.43053306946,35712.184847341276,1028672.8824211312,175.0,5299551180900.999,14,p14.txt,plastic box with foam
-8.6827392578125,402.4719814526354,2018.0,-2046.0,4064.0,402.5656292027794,1327588031.0,243.6060791015625,28.0,4.0,5900.835371656831,35959.166815571945,982577.4099197085,168.0,5440330653621.0,14,p14.txt,plastic box with foam
-6.3614501953125,381.62878767881443,1874.0,-1907.0,3781.0,381.6818041691129,1193418749.0,231.4036865234375,47.0,23.0,5423.606082441487,34118.08056426704,984206.5554169741,175.0,4889601212969.001,14,p14.txt,plastic box with foam
-8.3211669921875,444.85164118747815,2105.0,-2386.0,4491.0,444.9294601252031,1621706543.0,264.4178466796875,29.0,6.0,6580.056135366255,39731.356468224185,1042061.0553380025,168.0,6644833451277.0,15,p15.txt,plastic box with foam
-5.9962158203125,460.0380234479608,2387.0,-2334.0,4721.0,460.0770996496895,1734008321.0,271.5335693359375,10.0,33.0,5741.221720969422,41242.18630867519,1091749.7418515955,168.0,7103704550637.001,15,p15.txt,plastic box with foam
-5.510986328125,475.0039212691801,2554.0,-2501.0,5055.0,475.03588937195707,1848599316.0,278.599365234375,14.0,37.0,6159.87874110583,42549.41531501141,1128366.535376474,175.0,7572881893443.999,15,p15.txt,plastic box with foam
-10.2017822265625,457.2964587692303,2354.0,-2363.0,4717.0,457.4102398979242,1713964053.0,270.1842041015625,33.0,10.0,5744.790835254555,41004.822528494406,1133284.3246197298,168.0,7023888984293.001,15,p15.txt,plastic box with foam
-7.2646484375,462.8698450296444,2415.0,-2449.0,4864.0,462.92685011207493,1755555992.0,267.97802734375,49.0,26.0,7078.340797319967,41297.181157566934,1096079.7839228597,168.0,7192529647776.001,15,p15.txt,plastic box with foam
-4.397216796875,491.75589303240434,2484.0,-2456.0,4940.0,491.77555230781473,1981179444.0,289.656982421875,0.0,72.0,7691.648323928594,43837.120704447734,1150637.2507980727,168.0,8115561319124.001,15,p15.txt,plastic box with foam
-2.0687255859375,498.3693164947793,2583.0,-2591.0,5174.0,498.37361010493265,2034698283.0,289.2293701171875,10.0,83.0,6343.213538652788,44654.23133639141,1183975.7634585134,175.0,8334267900185.001,15,p15.txt,plastic box with foam
-1.81591796875,527.6929980545857,2644.0,-2655.0,5299.0,527.6961225496225,2281170516.0,307.336669921875,12.0,85.0,6566.237546786212,47302.48680059974,1230179.8016585128,168.0,9343785083272.0,15,p15.txt,plastic box with foam
-2.2784423828125,503.44550930946133,2557.0,-2542.0,5099.0,503.45066505423813,2076365391.0,292.7930908203125,17.0,89.0,7664.0015691282915,44912.85424955733,1160983.0355806365,168.0,8504968023073.001,15,p15.txt,plastic box with foam
1.4520263671875,477.9449463295622,2384.0,-2729.0,5113.0,477.9471519975185,1871327069.0,276.0343017578125,31.0,7.0,6898.475821874252,42700.100990919775,1106408.0882138442,168.0,7665026469749.002,15,p15.txt,plastic box with foam
-2.41943359375,416.9040927620986,1435.0,-1602.0,3037.0,416.91111309331046,1423891466.0,284.901123046875,22.0,0.0,6415.698211575563,37181.05551350654,1082471.5213852995,172.0,5832456721608.0,16,p16.txt,plastic box with foam
-14.1024169921875,452.263534968847,2461.0,-2482.0,4943.0,452.48335132636544,1677239773.0,294.5394287109375,35.0,12.0,6021.670196347484,40524.051061255304,972366.0713284884,169.0,6876647450433.001,16,p16.txt,plastic box with foam
5.4393310546875,427.8735298540304,2083.0,-1900.0,3983.0,427.9081021341736,1499998977.0,280.2122802734375,9.0,33.0,5668.554440880026,38311.13023290507,961751.7545577394,176.0,6144988731977.0,16,p16.txt,plastic box with foam
-5.432373046875,489.87096372455403,2589.0,-2601.0,5190.0,489.9010836662272,1966105164.0,308.801025390625,28.0,5.0,5922.787150342854,43940.72856744725,1441945.6137103229,175.0,8054157241028.0,16,p16.txt,plastic box with foam
-4.1275634765625,479.8508289855769,2499.0,-2520.0,5019.0,479.86858082020586,1886403419.0,296.2547607421875,69.0,46.0,7854.688480343139,42712.83785466043,1067571.7320747224,176.0,7727280611813.001,16,p16.txt,plastic box with foam
-4.712158203125,413.692735437947,2284.0,-2232.0,4516.0,413.71957143584893,1402174536.0,256.070068359375,16.0,39.0,4841.426747295481,37129.163267092015,1241357.3455221597,172.0,5744052086707.999,17,p17.txt,plastic box with foam
-3.696044921875,393.9703836921563,1961.0,-1960.0,3921.0,393.98772058861096,1271614046.0,248.40869140625,62.0,38.0,3924.717456372166,35440.26163068256,1165953.7029608923,172.0,5208989514755.997,17,p17.txt,plastic box with foam
-15.7423095703125,415.6801762329126,2103.0,-2122.0,4225.0,415.9781595512351,1417525897.0,258.3765869140625,86.0,63.0,4330.406765202771,37422.68208040009,1228449.5416897603,172.0,5814501554385.001,17,p17.txt,plastic box with foam
-6.1488037109375,427.0355174972397,2172.0,-2192.0,4364.0,427.0797829343025,1494197379.0,264.1004638671875,83.0,59.0,4739.841196430135,38362.43352095395,1235593.998560994,172.0,6121501413689.001,17,p17.txt,plastic box with foam
-6.3514404296875,424.26294043590434,2103.0,-2123.0,4226.0,424.3104799823492,1474882629.0,259.6739501953125,92.0,69.0,5197.321045661209,38050.50479720682,1221274.2353135676,172.0,6042472992449.0,17,p17.txt,plastic box with foam
-3.2786865234375,471.30077369134864,2251.0,-2269.0,4520.0,471.3121779324006,1819731305.0,295.7513427734375,104.0,81.0,7153.878948869705,42049.938187361826,1126021.1017808723,174.0,7453980545005.0,18,p18.txt,plastic box with foam
-5.4388427734375,452.9093602408522,2130.0,-2164.0,4294.0,452.94201571999497,1680641799.0,284.2042236328125,117.0,0.0,7777.90520493941,40248.953378919636,1025644.1769920549,174.0,6884902213476.999,18,p18.txt,plastic box with foam
-8.73095703125,457.19968411082397,2119.0,-2233.0,4352.0,457.2830422853211,1713010940.0,284.664794921875,128.0,9.0,6971.255764975356,40799.74005508904,1122126.768769997,174.0,7019050849977.999,18,p18.txt,plastic box with foam
-6.4720458984375,420.2391004681956,2234.0,-2067.0,4301.0,420.2889350678051,1447057727.0,260.2816162109375,7.0,29.0,6995.6522872121595,37391.29066391109,948786.2686970042,173.0,5928554707285.002,18,p18.txt,plastic box with foam
-4.5885009765625,463.1082468182712,2507.0,-2331.0,4838.0,463.13097781546065,1757104559.0,278.2850341796875,16.0,39.0,6454.756742198724,41414.78287870325,1112860.919795799,174.0,7197806770137.001,18,p18.txt,plastic box with foam
-7.522216796875,389.03415621475506,1894.0,-1930.0,3824.0,389.10687278338537,1240302866.0,249.368408203125,136.0,113.0,6278.0395532939,34656.1678664933,1029177.0207043124,174.0,5082179991220.0,19,p19.txt,plastic box with foam
-7.9486083984375,385.2955860674801,1925.0,-1952.0,3877.0,385.37756683355957,1216641999.0,240.0308837890625,131.0,107.0,5512.79874198787,34445.196313190856,996822.4508356963,174.0,4985485658501.0,19,p19.txt,plastic box with foam
-14.588134765625,383.91955047401444,1928.0,-1969.0,3897.0,384.19660970928595,1209196830.0,239.980712890625,133.0,14.0,5615.288339630101,34338.217533832016,972846.7556651753,174.0,4960011116866.0,19,p19.txt,plastic box with foam
-3.6826171875,387.25347828765166,2103.0,-1987.0,4090.0,387.2709879596384,1228626478.0,237.03564453125,9.0,31.0,6560.633686473035,34429.57824375646,1011884.6539142384,174.0,5032909553568.0,19,p19.txt,plastic box with foam
-5.3660888671875,381.3832760612541,2059.0,-2041.0,4100.0,381.42102481240505,1191788529.0,230.2550048828125,20.0,0.0,6979.486878529347,33808.5844515969,999471.446855644,174.0,4882532639945.001,19,p19.txt,plastic box with foam
-6.2767333984375,369.9012833572876,2770.0,-2641.0,5411.0,369.9545334382638,1121209195.0,189.8262939453125,17.0,40.0,7006.586238452825,32743.94712293618,813903.7234601638,175.0,4593795353045.0,20,p20.txt,plastic box with foam
-5.1605224609375,338.2091825501645,2556.0,-2453.0,5009.0,338.2485508517669,937263777.0,175.0040283203125,17.0,40.0,6621.939944204577,29889.851002789448,722243.8493338436,175.0,3839926694689.0005,20,p20.txt,plastic box with foam
-9.606689453125,309.9920540567098,2291.0,-2333.0,4624.0,310.14087454017874,787966870.0,162.10400390625,31.0,7.0,5427.6167954367675,27551.250697550313,673462.2702623298,175.0,3230609208900.0005,20,p20.txt,plastic box with foam
-5.83544921875,340.81207667082606,2418.0,-2456.0,4874.0,340.86203084571565,951803282.0,175.02978515625,53.0,30.0,5938.773314581978,30275.087986454673,798292.6408774977,175.0,3899729372442.0005,20,p20.txt,plastic box with foam
-5.4659423828125,257.5891770684729,1208.0,-1214.0,2422.0,257.64716313001645,543801841.0,149.1607666015625,4974.0,4998.0,2007.2774943888173,23235.41768816011,608343.7931609428,173.0,2228414830745.0,20,p20.txt,plastic box with foam
-5.5457763671875,402.6174219179641,2596.0,-2639.0,5235.0,402.655614722287,1328181609.0,206.8438720703125,16.0,39.0,5795.628065862714,35979.43936937641,1073425.8371708847,175.0,5441264056165.0,21,p21.txt,plastic box with foam
-8.3231201171875,414.6828807234144,2583.0,-2660.0,5243.0,414.76639918580037,1409279311.0,210.5853271484375,73.0,2.0,6626.472859163612,36953.92721555159,1117548.8288606089,175.0,5774733296105.001,21,p21.txt,plastic box with foam
-8.5050048828125,479.20398725462667,3079.0,-2995.0,6074.0,479.27945554633266,1881774461.0,238.3477783203125,0.0,24.0,7835.318759024328,42667.50071191314,1243469.0453755413,175.0,7710176408420.998,21,p21.txt,plastic box with foam
-4.8133544921875,479.6983505515241,3087.0,-2949.0,6036.0,479.72249885045034,1885255073.0,241.7115478515625,10.0,34.0,6097.460236991486,42986.10991696654,1259651.2376921372,175.0,7722782181253.001,21,p21.txt,plastic box with foam
-7.49658203125,523.5065353150945,3718.0,-3477.0,7195.0,523.5602078651181,2245552466.0,259.26904296875,0.0,23.0,9053.861000279961,46513.359969229285,1357998.5212037426,175.0,9199670328857.998,21,p21.txt,plastic box with foam
-9.7525634765625,598.3809692463669,3847.0,-4161.0,8008.0,598.4604388350043,2934004915.0,269.6092529296875,38.0,15.0,9165.086739161288,53386.03821174599,1454654.4596585918,174.0,12020876148945.0,22,p22.txt,plastic box with foam
-5.2772216796875,638.2069413818868,4453.0,-4329.0,8782.0,638.2287592209236,3336896095.0,280.7940673828125,6.0,30.0,9898.430832951459,56906.33469999984,1495084.3607083794,174.0,13668861504381.0,22,p22.txt,plastic box with foam
-11.4842529296875,636.0928985087633,4210.0,-4357.0,8567.0,636.1965605051892,3315679753.0,280.7733154296875,29.0,6.0,10198.845227307605,56673.930508082296,1489303.2007883873,174.0,13585450604612.998,22,p22.txt,plastic box with foam
-7.8116455078125,558.1506722172865,3420.0,-3367.0,6787.0,558.2053338173583,2552571451.0,254.0391845703125,9.0,33.0,7233.744066526221,50001.21148737485,1342810.6891996881,174.0,10457380289433.0,22,p22.txt,plastic box with foam
-6.39111328125,638.4865211609634,4240.0,-4275.0,8515.0,638.5185071970923,3339926602.0,287.06005859375,5.0,29.0,10173.04021508524,56885.45809144972,1573115.1457727044,174.0,13681710628648.0,22,p22.txt,plastic box with foam
-10.8634033203125,686.5728583428177,4981.0,-5289.0,10270.0,686.6587968887652,3862530485.0,275.4686279296875,32.0,9.0,10787.82004685887,61206.02272422309,1498123.546729238,174.0,15824884881397.002,23,p23.txt,plastic box with foam
-1.6031494140625,731.4998797518666,6337.0,-5340.0,11677.0,731.5016364746145,4383495325.0,291.6080322265625,10.0,35.0,11961.659517404967,65110.40746629619,1571416.355021925,174.0,17954883141857.004,23,p23.txt,plastic box with foam
-2.2750244140625,568.9082503666162,4271.0,-4091.0,8362.0,568.9127991804096,2651437245.0,245.1561279296875,18.0,41.0,10154.351440168855,50474.963101811896,1314570.8962264596,174.0,10860461790269.0,23,p23.txt,plastic box with foam
-17.08642578125,747.9452948989276,6121.0,-5736.0,11857.0,748.1404347496677,4585177990.0,294.62744140625,31.0,8.0,12351.840957386275,66587.40171209695,1613838.2775805667,174.0,18790685821274.0,23,p23.txt,plastic box with foam
-10.11767578125,815.239295666791,6931.0,-5948.0,12879.0,815.3020768785641,5445365568.0,320.32177734375,5.0,29.0,14690.011949300166,72312.3680037107,1742369.9078417134,174.0,22307652946184.004,23,p23.txt,plastic box with foam
-14.5167236328125,1040.414747300329,7367.0,-6664.0,14031.0,1040.5160170151341,8869261981.0,421.0330810546875,33.0,9.0,15883.239515447227,92825.35132237697,2332335.2208959297,174.0,36335568427637.0,24,p24.txt,plastic box with foam
-13.9508056640625,1016.5120183711568,7208.0,-6520.0,13728.0,1016.6077456284108,8466360799.0,415.4324951171875,33.0,9.0,15372.45216100458,90717.01097397141,2252465.7645587544,174.0,34684744633428.996,24,p24.txt,plastic box with foam
-5.028076171875,1029.2533707328112,7574.0,-6463.0,14037.0,1029.2656521592683,8678504716.0,413.2138671875,2.0,24.0,18835.17684168762,91224.06994974868,2246728.241635244,174.0,35548008997427.99,24,p24.txt,plastic box with foam
-15.203369140625,1058.8550270960693,7677.0,-6588.0,14265.0,1058.9641688177385,9186550668.0,429.588134765625,22.0,45.0,18370.208895223383,94067.73092578372,2344717.1757358564,174.0,37635871955428.01,24,p24.txt,plastic box with foam
-13.283203125,1148.8815564211404,7817.0,-6862.0,14679.0,1148.958343096007,10814302406.0,463.053955078125,33.0,55.0,18012.26779144879,102414.18987150877,2578046.8929728125,174.0,44301303795682.01,24,p24.txt,plastic box with foam
-10.548583984375,1151.2750101547344,8154.0,-7313.0,15467.0,1151.3233349632324,10858868094.0,482.751953125,31.0,4.0,19813.736448444124,102296.36102539882,2752571.260805836,175.0,44481660098564.0,25,p25.txt,plastic box with foam
-12.4508056640625,1163.113795776501,8180.0,-7336.0,15516.0,1163.1804350518044,11083683631.0,490.4395751953125,36.0,9.0,17856.21801791941,103746.82376266379,2799019.7697648033,175.0,45403969903365.01,25,p25.txt,plastic box with foam
-10.3565673828125,1132.4837527003242,7995.0,-7202.0,15197.0,1132.5311071304682,10507277997.0,474.9337158203125,42.0,16.0,20496.955136610104,100426.43275198461,2721623.5101640495,175.0,43041416836465.01,25,p25.txt,plastic box with foam
-8.587158203125,1205.892164974143,8192.0,-7588.0,15780.0,1205.9227391636794,11913213156.0,505.745849609375,34.0,7.0,19105.949158406293,107451.71975275448,2869878.7125695604,175.0,48798995693266.0,25,p25.txt,plastic box with foam
4.23095703125,1231.9516974073242,8192.0,-7702.0,15894.0,1231.9589626859279,12433185880.0,513.247802734375,0.0,20.0,22895.285146115406,109115.10346520132,2943922.1454020687,175.0,50926938633530.01,25,p25.txt,plastic box with foam
-3.0838623046875,1202.8947352390176,8192.0,-7532.0,15724.0,1202.8986882827917,11853539363.0,480.6593017578125,22.0,44.0,20998.39388421735,106816.62981009192,2843647.2840120653,174.0,48552420118932.99,26,p26.txt,plastic box with foam
-9.5775146484375,1140.1891346571879,7964.0,-7007.0,14971.0,1140.2293591980292,10650607547.0,459.9212646484375,81.0,56.0,18209.26137679696,101573.53066108178,2677100.1924891043,174.0,43627966978477.01,26,p26.txt,plastic box with foam
-2.6021728515625,1212.4991414543372,8192.0,-7279.0,15471.0,1212.5019337432227,12043558415.0,485.6510009765625,0.0,70.0,22496.189486405685,107399.24449119647,2882732.4222213207,174.0,49330650631845.0,26,p26.txt,plastic box with foam
-1.13330078125,1225.348391169086,8192.0,-7308.0,15500.0,1225.3489152528466,12300123866.0,493.000244140625,16.0,86.0,19534.960504988372,109158.22294440301,2917411.703906618,174.0,50381351108122.0,26,p26.txt,plastic box with foam
-7.143310546875,1240.3271197484846,8192.0,-7407.0,15599.0,1240.3476895085266,12603083906.0,500.456298828125,27.0,1.0,22427.93369255315,109988.24955809189,2963443.4239422674,174.0,51623950445588.01,26,p26.txt,plastic box with foam
-2.2010498046875,1250.3765818423647,8192.0,-7399.0,15591.0,1250.3785191053305,12807753245.0,489.4632568359375,63.0,85.0,19694.368655677714,111430.69074004013,2816074.401482722,175.0,52460720680761.01,27,p27.txt,plastic box with foam
-22.962158203125,1323.0036885052389,8192.0,-7637.0,15829.0,1323.202940031427,14343094440.0,522.9775390625,31.0,101.0,21814.976366636987,117762.55241978167,3007492.9009143547,175.0,58767007243986.0,27,p27.txt,plastic box with foam
-14.483642578125,1279.2629433385584,8192.0,-7411.0,15603.0,1279.344931635547,13408038536.0,496.005615234375,85.0,107.0,19912.920537751354,114061.20973050018,2848399.012779656,175.0,54926364823155.99,27,p27.txt,plastic box with foam
-7.263916015625,1306.3089158277198,8192.0,-7326.0,15518.0,1306.3291116892692,13979613168.0,515.03955078125,119.0,140.0,22152.379261748705,116128.83590891257,2946056.291825143,175.0,57262271286404.01,27,p27.txt,plastic box with foam
-12.7958984375,1338.0092372942497,8192.0,-7425.0,15617.0,1338.0704219515364,14667222664.0,531.119873046875,31.0,148.0,21934.99629568997,119095.92965381953,3013157.326116398,175.0,60082441589090.02,27,p27.txt,plastic box with foam
-6.9581298828125,1512.5905094076893,8192.0,-7418.0,15610.0,1512.6065135129095,18743119583.0,622.4376220703125,96.0,213.0,23811.02401368734,134803.48086919103,3771915.5127578652,174.0,76773450778068.98,28,p28.txt,plastic box with foam
-3.6065673828125,1507.548024609737,8192.0,-7266.0,15458.0,1507.5523386712011,18618073529.0,622.3043212890625,210.0,232.0,21618.012890196296,134708.19358749883,3825638.838783666,174.0,76260066286101.0,28,p28.txt,plastic box with foam
-12.16015625,1573.312399984099,8192.0,-7629.0,15821.0,1573.3593923016285,20278966496.0,645.1591796875,80.0,245.0,22640.10027083119,140579.70599980128,3944823.62293898,174.0,83067608621344.03,28,p28.txt,plastic box with foam
-2.4761962890625,1643.7635855010658,8192.0,-7693.0,15885.0,1643.7654505942699,22134496105.0,693.2210693359375,154.0,319.0,21847.561663790744,147145.60068735637,4210219.187209306,174.0,90663101953157.0,28,p28.txt,plastic box with foam
-12.69482421875,1576.4170555533892,8192.0,-7512.0,15704.0,1576.4681701834525,20359183496.0,658.71337890625,153.0,270.0,21544.980641171867,141036.69013951937,4023395.826657258,174.0,83396623438522.02,28,p28.txt,plastic box with foam
