mean,std,max,min,ptp,rms,energy,abs_mean,argmax,argmin,fft_mean,fft_std,fft_max,fft_peak_bin,fft_energy,distance_cm,source_file,label
-4.6414794921875,808.2182959868752,5524.0,-5261.0,10785.0,808.2316235460011,5351328623.0,364.4517822265625,21.0,0.0,13807.923393957155,71829.94513557699,2126161.2960430617,174.0,21919768443897.0,22,pa22.txt,plastic box without foam
-6.1990966796875,729.8480621889873,4791.0,-4812.0,9603.0,729.8743882892892,4364014573.0,329.8350830078125,0.0,22.0,12205.232623813263,64917.618294522435,1935023.7128962881,174.0,17876296165977.004,23,pa23.txt,plastic box without foam
-11.3079833984375,792.3585678797923,5126.0,-5230.0,10356.0,792.4392535589429,5144248079.0,349.2357177734375,38.0,15.0,11449.214784490363,70802.22716830936,2013470.503388604,174.0,21075131434141.008,23,pa23.txt,plastic box without foam
-22.360595703125,713.0778162455484,4616.0,-4799.0,9415.0,713.4283203389944,4169563900.0,321.249267578125,25.0,1.0,12394.326014270326,63395.76093332385,1738585.8269763659,174.0,17095313543354.002,23,pa23.txt,plastic box without foam
-5.8509521484375,725.953946169826,4931.0,-4689.0,9620.0,725.9775241704016,4317539251.0,333.1439208984375,1.0,25.0,12411.21249336738,64519.20805513662,1906359.212957278,174.0,17685791955621.004,23,pa23.txt,plastic box without foam
-6.2440185546875,798.4036230893316,5378.0,-5501.0,10879.0,798.4280387924028,5222296233.0,354.5531005859375,26.0,3.0,13617.145361467832,70964.18069816245,2061621.9359647925,174.0,21391836494053.0,23,pa23.txt,plastic box without foam
-0.01025390625,1128.0433609190773,8192.0,-7307.0,15499.0,1128.0433609656811,10424171104.0,489.99951171875,14.0,36.0,18107.817256340273,100467.57600641824,2537270.6538834292,173.0,42697405304394.016,24,pa24.txt,plastic box without foam
-10.1070556640625,1128.7611482825284,8192.0,-7257.0,15449.0,1128.806397238379,10438278205.0,481.3927001953125,31.0,5.0,19362.947409967383,100307.74548924345,2530156.7410927406,173.0,42758617201285.01,24,pa24.txt,plastic box without foam
-0.0335693359375,1220.28715251406,8192.0,-7586.0,15778.0,1220.2871529757958,12198713227.0,519.8380126953125,6.0,28.0,19193.59648518798,108753.58208696195,2710644.0346014905,173.0,49965929420116.99,24,pa24.txt,plastic box without foam
0.863525390625,1118.6410452040932,7994.0,-7019.0,15013.0,1118.6413784995646,10251129108.0,477.97998046875,58.0,33.0,17560.598410467122,99700.84518647814,2518479.3591560586,175.0,41988650005028.0,24,pa24.txt,plastic box without foam
-7.9041748046875,1235.8436833159546,8192.0,-7733.0,15925.0,1235.868959708629,12512232125.0,517.8109130859375,25.0,47.0,22940.60016526003,109468.81058941709,2803526.6049119006,173.0,51252206599113.0,24,pa24.txt,plastic box without foam
-2.57568359375,1294.6506395362733,8192.0,-7473.0,15665.0,1294.6532016712647,13730831668.0,554.394775390625,15.0,37.0,20080.54385010031,115430.95952608137,2985155.7717020046,175.0,56241709495578.016,25,pa25.txt,plastic box without foam
-9.066650390625,1296.5893170661213,8192.0,-7416.0,15608.0,1296.6210168276993,13772603894.0,550.2060546875,26.0,96.0,22754.74360616911,115117.93402596329,3033236.344104907,175.0,56415350321780.0,25,pa25.txt,plastic box without foam
-13.9635009765625,1258.981366642717,8159.0,-7165.0,15324.0,1259.0587996249762,12986196467.0,532.5567626953125,83.0,104.0,19020.702684168697,112351.39780227323,2978895.751572306,174.0,53198003375612.99,25,pa25.txt,plastic box without foam
0.907958984375,1376.6063028910303,8192.0,-7691.0,15883.0,1376.6066023192059,15524214682.0,582.672607421875,13.0,83.0,24319.989096363795,122184.1747642944,3016163.371054262,174.0,63587219869866.01,25,pa25.txt,plastic box without foam
-1.4080810546875,1321.675794995978,8104.0,-7122.0,15226.0,1321.6765450633177,14310022265.0,563.4622802734375,149.0,171.0,19874.46528842977,117947.23989935337,3103413.0255061006,174.0,58613918021233.01,25,pa25.txt,plastic box without foam
-1.4454345703125,1238.1340762110367,7638.0,-6674.0,14312.0,1238.134919932418,12558156431.0,529.5548095703125,156.0,179.0,18439.614622987046,110521.89354915367,2904751.094283493,174.0,51438278873629.0,25,pa25.txt,plastic box without foam
-5.3175048828125,1294.4235675439124,7996.0,-6987.0,14983.0,1294.434489679292,13726192829.0,554.5452880859375,144.0,166.0,22020.363912013694,115057.28788536886,3032934.171345519,174.0,56223442053885.016,25,pa25.txt,plastic box without foam
-11.66357421875,1365.171391376672,8192.0,-7215.0,15407.0,1365.2212153335718,15268486896.0,589.4384765625,185.0,159.0,22148.23537933382,121553.81767888623,3136157.789818768,174.0,62544289558426.0,25,pa25.txt,plastic box without foam
-13.08203125,1271.099206967917,7594.0,-6680.0,14274.0,1271.1665246914322,13237160620.0,547.255859375,185.0,208.0,20334.40404713372,113233.58109764651,3001968.1800561394,174.0,54225154696584.016,25,pa25.txt,plastic box without foam
